MEASUREMENT,DATASET_SIZE,PERF_METRIC,JOULES,RUNTIME_S,CORE_COUNT,SORT_VARIANT
Sorting,4000000.0,power/energy-pkg/,"13,018.74",99.54753017425537,12.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"11,671.61",87.05073833465576,16.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"11,659.00",86.83546042442322,16.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"11,687.24",86.88730144500732,16.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"11,692.91",87.0388286113739,16.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"11,639.67",86.70356464385986,16.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"11,605.87",84.73700714111328,20.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"11,740.56",85.96378207206726,20.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"11,604.90",84.8016107082367,20.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"12,139.42",89.09063720703125,20.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"11,815.19",86.29792618751526,20.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"11,342.51",81.62102389335632,24.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"10,803.90",76.94065451622009,24.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"11,210.67",80.19285082817078,24.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"11,060.99",79.32942724227905,24.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"11,191.37",80.43139004707336,24.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"10,988.42",78.13329696655273,28.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"11,051.27",78.63505363464355,28.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"10,988.25",78.43847990036011,28.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"10,700.40",75.84270477294922,28.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"11,020.28",78.64788246154785,28.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"10,290.55",72.68077230453491,32.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"10,432.92",73.36488676071167,32.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"10,371.79",73.52840185165405,32.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"10,386.12",73.42003035545349,32.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"10,395.70",73.64312839508057,32.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"11,191.54",78.9956648349762,36.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"11,250.58",79.54418516159058,36.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"11,313.08",79.87578535079956,36.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"11,563.86",81.98592376708984,36.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"11,140.84",77.86417412757874,36.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"10,813.35",75.62328219413757,40.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"10,725.43",75.02973914146423,40.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"10,696.71",74.70659756660461,40.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"10,705.53",74.95808458328247,40.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"11,059.75",76.73108434677124,40.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"10,601.23",73.30123829841614,44.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"10,362.56",71.55745196342468,44.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"10,393.38",71.80134415626526,44.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"10,202.30",70.62328243255615,44.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"10,339.37",71.74179935455322,44.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,974.18",67.84436130523682,48.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,871.80",67.42662525177002,48.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,814.38",67.33331108093262,48.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,785.65",66.92230081558228,48.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,937.09",67.5409631729126,48.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"10,733.83",73.66004848480225,52.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"10,571.56",71.79649925231934,52.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"10,153.84",68.99127292633057,52.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"10,446.33",71.38203644752502,52.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"10,651.73",72.47223925590515,52.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"10,245.15",69.19033455848694,56.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"10,175.41",68.84839940071106,56.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"10,201.82",69.02240300178528,56.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"10,241.70",69.41524529457092,56.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"10,126.12",68.94946575164795,56.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,956.34",67.28212118148804,60.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"10,020.13",67.62088584899902,60.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,915.25",67.24214792251587,60.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,895.53",66.62551975250244,60.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,958.13",67.05881023406982,60.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,632.11",64.28720355033875,64.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,526.79",63.86561059951782,64.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,537.45",63.656607151031494,64.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,582.74",63.845728158950806,64.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,606.72",64.18816590309143,64.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,815.33",66.76914596557617,68.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,725.51",65.33409309387207,68.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,680.23",64.6092746257782,68.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,700.14",64.98867678642273,68.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,833.11",66.46090483665466,68.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,748.43",65.70956659317017,72.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,751.15",66.10734987258911,72.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"10,423.40",68.54980254173279,72.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,602.89",64.73893857002258,72.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,753.84",65.94143915176392,72.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,539.00",64.26275181770325,76.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,647.15",65.21224117279053,76.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,641.48",65.24870800971985,76.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,690.61",65.24742007255554,76.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,617.89",65.11363172531128,76.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,586.60",65.01619338989258,80.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,416.47",63.556251525878906,80.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,563.13",64.55527567863464,80.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,571.47",64.689218044281,80.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,530.06",64.05244374275208,80.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,531.62",64.5977053642273,84.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,417.27",65.05063986778259,84.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,362.30",64.13186430931091,84.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,346.22",63.68824124336243,84.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,513.19",64.67550492286682,84.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,262.13",62.75979447364807,88.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,252.36",63.44880032539368,88.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,150.10",63.081602811813354,88.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,295.90",63.38967227935791,88.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,280.58",63.32731771469116,88.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,215.13",62.96022367477417,92.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,240.88",63.1970956325531,92.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,388.86",63.9837543964386,92.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,341.52",63.50481867790222,92.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,349.10",63.819807052612305,92.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,366.97",64.29822564125061,96.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,397.44",64.07927894592285,96.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,358.38",63.719199419021606,96.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,290.51",63.44308876991272,96.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,226.90",63.06363224983215,96.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,190.05",63.42358732223511,100.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"8,983.60",62.1713924407959,100.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"8,880.84",61.570024490356445,100.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"8,914.19",61.828070640563965,100.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,012.14",62.271446228027344,100.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"8,937.12",61.750462770462036,104.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"8,742.64",60.82296061515808,104.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"8,935.64",61.971235036849976,104.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"8,913.12",61.681750535964966,104.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,037.61",62.40168809890747,104.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"8,625.31",60.16286659240723,108.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"8,726.16",60.99217653274536,108.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"8,903.20",61.56578540802002,108.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"8,918.44",61.684202671051025,108.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"8,752.50",60.86811399459839,108.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"8,919.29",61.82876515388489,112.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"8,739.27",60.75299906730652,112.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"9,348.16",63.28992819786072,112.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"8,699.90",60.39353632926941,112.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"8,638.46",60.186429023742676,112.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"8,491.15",59.67045331001282,116.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"8,600.81",60.478174448013306,116.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"8,759.48",61.21758413314819,116.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"8,710.22",60.69019103050232,116.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"8,559.91",59.76084303855896,116.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"8,506.19",59.61056447029114,120.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"8,556.44",60.06958079338074,120.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"8,537.75",59.89424419403076,120.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"8,504.69",59.84963059425354,120.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"8,480.32",59.50080156326294,120.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"8,434.41",59.40110945701599,124.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"8,448.56",59.391390562057495,124.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"8,525.06",60.00319838523865,124.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"8,533.47",60.138270139694214,124.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"8,552.60",60.36975884437561,124.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"8,350.08",58.98094606399536,128.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"8,417.23",59.06430530548096,128.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"8,403.11",59.275142669677734,128.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"8,377.34",59.15799856185913,128.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"8,373.81",58.925066232681274,128.0,Parallel std::sort
