MEASUREMENT,DATASET_SIZE,PERF_METRIC,JOULES,RUNTIME_S,CORE_COUNT,SORT_VARIANT
Sorting,4000000.0,power/energy-ram/,7872.90,103.94299507141113,168.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,39122.98,106.65050864219666,168.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8119.56,106.65050864219666,168.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,38403.10,105.62067222595215,168.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8021.25,105.62067222595215,168.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,37365.27,104.2361946105957,172.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7879.48,104.2361946105957,172.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,39188.70,106.57093262672424,172.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8099.37,106.57093262672424,172.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,39589.72,106.97296118736267,172.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8143.69,106.97296118736267,172.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,34930.64,99.9449474811554,172.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7514.48,99.9449474811554,172.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,39188.84,106.62506771087646,172.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8113.31,106.62506771087646,172.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,35709.70,101.64534759521484,176.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7668.90,101.64534759521484,176.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,36448.18,102.25608611106873,176.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7723.67,102.25608611106873,176.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,38343.81,105.02072501182556,176.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7970.46,105.02072501182556,176.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,37396.68,103.82293343544006,176.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7864.79,103.82293343544006,176.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,37456.51,103.93296217918396,176.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7873.60,103.93296217918396,176.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,40735.93,108.7567229270935,180.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8297.95,108.7567229270935,180.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,40153.55,107.74117827415466,180.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8211.26,107.74117827415466,180.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,41254.32,119.6617534160614,180.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8880.61,119.6617534160614,180.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,39486.94,106.79065203666687,180.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8132.66,106.79065203666687,180.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,36815.65,102.7015597820282,180.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7764.93,102.7015597820282,180.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,39082.84,105.92026972770691,184.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8046.54,105.92026972770691,184.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,39886.52,107.22631287574768,184.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8169.50,107.22631287574768,184.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,43775.81,113.00355958938599,184.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8689.78,113.00355958938599,184.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,37835.77,104.3541305065155,184.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7906.68,104.3541305065155,184.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,41725.60,110.00267720222473,184.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8416.98,110.00267720222473,184.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,40584.50,108.5223081111908,188.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8288.19,108.5223081111908,188.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,41167.51,108.92069554328918,188.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8322.70,108.92069554328918,188.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,40495.68,107.84067678451538,188.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8236.88,107.84067678451538,188.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,42700.10,111.53241848945618,188.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8577.81,111.53241848945618,188.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,39785.05,107.5034122467041,188.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8215.98,107.5034122467041,188.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,40492.86,108.66106152534485,192.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8288.59,108.66106152534485,192.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,42553.99,110.96384930610657,192.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8523.19,110.96384930610657,192.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,42364.71,110.76570749282837,192.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8499.24,110.76570749282837,192.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,40512.01,107.89982271194458,192.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8237.18,107.89982271194458,192.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,40497.77,107.73268055915833,192.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8220.33,107.73268055915833,192.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,41621.59,109.22844076156616,196.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8352.16,109.22844076156616,196.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,45667.92,115.5677592754364,196.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8923.28,115.5677592754364,196.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,43436.53,112.36076426506042,196.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8629.22,112.36076426506042,196.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,39348.51,106.33056831359863,196.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8103.15,106.33056831359863,196.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,42416.43,110.6533637046814,196.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8480.08,110.6533637046814,196.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,42922.40,111.33404421806335,200.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8541.18,111.33404421806335,200.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,42426.88,110.57360243797302,200.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8468.19,110.57360243797302,200.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,41268.85,109.17429041862488,200.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8361.31,109.17429041862488,200.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,39076.92,107.25734162330627,200.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8114.65,107.25734162330627,200.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,42532.99,110.77622199058533,200.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8505.16,110.77622199058533,200.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,42392.07,110.28938698768616,204.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8440.92,110.28938698768616,204.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,42555.61,110.72083640098572,204.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8493.01,110.72083640098572,204.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,35263.67,100.03448557853699,204.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,7552.42,100.03448557853699,204.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,47395.14,117.64181566238403,204.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,9131.46,117.64181566238403,204.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,45643.23,115.75885653495789,204.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8933.91,115.75885653495789,204.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,41646.15,109.12210416793823,208.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8371.57,109.12210416793823,208.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,43122.02,112.99445843696594,208.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8639.59,112.99445843696594,208.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,43041.17,111.22632122039795,208.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8555.60,111.22632122039795,208.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,46074.76,115.73182964324951,208.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8969.31,115.73182964324951,208.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,40763.11,108.30858850479126,208.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8280.27,108.30858850479126,208.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,42113.17,109.87667298316956,212.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8420.10,109.87667298316956,212.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,46739.04,116.3118462562561,212.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,9025.17,116.3118462562561,212.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,46251.68,116.35002303123474,212.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8999.23,116.35002303123474,212.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,43517.83,112.01969480514526,212.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8607.67,112.01969480514526,212.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,44350.65,112.8980028629303,212.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8681.99,112.8980028629303,212.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,49462.05,120.41635584831238,216.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,9358.73,120.41635584831238,216.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,45567.91,115.07346725463867,216.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8886.59,115.07346725463867,216.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,46171.67,115.21030926704407,216.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8898.00,115.21030926704407,216.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,44927.03,114.1298975944519,216.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8797.03,114.1298975944519,216.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,44490.59,113.3647027015686,216.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8726.39,113.3647027015686,216.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,44045.63,112.47710180282593,220.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8664.15,112.47710180282593,220.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,48441.21,118.63408493995667,220.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,9217.14,118.63408493995667,220.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,44527.24,113.65423250198364,220.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8766.98,113.65423250198364,220.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,43318.31,111.21125102043152,220.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8552.63,111.21125102043152,220.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,48057.84,118.43079376220703,220.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,9187.61,118.43079376220703,220.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,42623.45,110.55789804458618,224.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8478.54,110.55789804458618,224.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,47505.18,117.47144675254822,224.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,9198.95,117.47144675254822,224.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,42923.51,111.03609681129456,224.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8526.56,111.03609681129456,224.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,47636.53,117.23528742790222,224.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,9094.95,117.23528742790222,224.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,42364.92,110.07346153259277,224.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8462.54,110.07346153259277,224.0,Parallel std::sort
